"操作","ID","问题","标准答案","备用答案(JSON)","分类","标签","业务域","状态","启用","版本","修改说明"
"KEEP","1106","具吗”怎么回复？","系统会根据剧本内容匹配人物、场景与道具等所需素材。您也可以在分镜大纲中继续添加或调整道具资产。","","操作流程","具吗""怎么回答？,道具吗""咋回复？,有人问""具吗""该咋办？,怎样回应""具吗""？,关于""具吗""的提问,如何答复？","script,asset","approved","1","1",""
"KEEP","1107","用户问“怎么检查生成的视频是否引用了正确素材”怎么回复？","在生成前可以把鼠标移入参考素材进行快速预览，确认图片、音频、视频或文本是否选对。建议重要镜头生成前逐项检查。","","操作流程","咋看视频引用素材对不对？,如何核对成片调用了正确资源？,怎么确认生成的视频素材没选错？,检查视频引用素材的方法？,验证视频中使用的素材是否正确？","asset,video","approved","1","1",""
"KEEP","1108","用户问“AI 生成内容需要人工审核吗”怎么回复？","建议人工审核。AI 可以提高效率，但正式使用前最好检查剧情逻辑、画面一致性、字幕文字、素材合规和最终成片质量。","","操作流程","AI生成的内容要不要人工审核啊？,AI产出的东西必须人审吗？,AIGC生成的内容还需要人工检查不？,AI写的东西得人工把关吗？,AI内容一定要人工审核吗？","compliance","approved","1","1",""
"KEEP","1109","用户问“如何反馈问题”怎么回复？","建议提供账号、操作时间、节点类型、使用模型、提示词或素材、问题截图/录屏和具体报错。信息越完整，排查越快。","","操作流程","怎么反馈问题？,如何提交报错？,反馈问题咋整？,怎么反映使用中的问题？,如何给官方反馈？","fault","approved","1","1",""
"KEEP","1110","用户问“如何判断功能是否已经上线”怎么回复？","教程里的更新内容可能会受账号权限、灰度发布或建设状态影响。实际是否可用，以当前系统页面显示和账号权限为准。","","操作流程","咋知道某个功能上线了没？,如何判断特性是否发布？,咋看功能有没有生效？,功能是否已上线怎么查？,怎么确认功能已开放？","account","approved","1","1",""
"KEEP","1111","用户问“系统适合做什么类型短剧”怎么回复？","DramaTV 适合剧情短剧、分镜预览、角色设定、场景概念、广告短视频和品牌内容等创作。只要能拆成文本、图片和视频节点，就比较适合在画布中推进。","","操作流程","系统适合搞啥类型的短剧？,系统适合做哪些类型的微短剧？,DramaTV适合做什么样短剧？,这系统适配哪种短剧类型？,系统能做啥样的短剧？","canvas,script","approved","1","1",""
"KEEP","1112","用户问“怎么从素材库开始创作”怎么回复？","可以先从资产面板选择已有角色、场景或风格素材，再创建文本和视频节点继续生成剧情、分镜或视频。资产复用能帮助新项目更快起步。","","操作流程","咋从素材库开始做视频？,如何从资产库开始创作内容？,怎样用已有素材开始做作品？,怎么从素材库开始搞创作？,从素材库开始要怎么操作？","asset,canvas,onboarding","approved","1","1",""
"KEEP","1113","用户问“视频生成需要先有分镜吗”怎么回复？","不一定必须有分镜。您可以直接用文字描述生成视频，也可以上传图片做图生视频。但如果是短剧项目，先有分镜通常更利于控制镜头和剧情连续性。","","操作流程","视频生成咋得先整分镜吗？,做视频非要先有分镜头脚本吗？,视频生成必须要有分镜头吗？,视频生成得先搞分镜不？,视频生成之前一定要有分镜吗？","canvas,video","approved","1","1",""
"KEEP","1114","视频节点必须连接分镜吗？","不一定必须有","","操作流程","视频节点必须得连分镜吗？,视频节点要不要连分镜啊？,视频素材必须连接分镜吗？,视频节点非连分镜不可吗？,视频片段咋必须连接分镜？","canvas,video","approved","1","1",""
"KEEP","1115","更新里说再次点击生成是什么意思？","更新说明中提到生成中支持查看提示词，并可再次点击生成。您可以查看提示词方向后，根据需要再次触发生成或复用提示词。","","操作流程","更新的‘再次点击生成’是啥意思？,更新里写的‘再次生成’怎么操作？,新版本‘再次点击生成’指什么？,更新说明里‘再次点击生成’怎么理解？,更新中说的‘再次生成’是啥？","image,video","approved","1","1",""
"KEEP","1116","用户问“图片编辑器和擦除有什么区别”怎么回复？","擦除更适合去除或重生成局部画面；图片编辑器更适合做标记、马赛克、涂抹、添加文字、翻转等更具体的编辑操作。","","功能介绍","图片编辑器和擦除功能有啥不同？,图片编辑和擦除的区别是啥？,图片编辑器跟擦除器有什么差异？,图片编辑与擦除功能有何不同？,图片编辑工具和擦除的区别？","image","approved","1","1",""
"KEEP","1117","局部修改该用擦除还是图片编辑器？","擦除更适合去除或重生成局部画面；图片编辑器更适合做标记、马赛克、涂抹、添加文字、翻转等更具体的编辑操作。","","功能介绍","局部修改该用啥？擦除还是图片编辑器？,局部修改用擦除还是修图工具？,局部改图用擦除还是编辑器？,局部修图用消除还是图片编辑器？,部分画面修改用擦除还是编辑？","image","approved","1","1",""
"KEEP","1118","图片编辑器适合什么，擦除适合什么？","擦除更适合去除或重生成局部画面；图片编辑器更适合做标记、马赛克、涂抹、添加文字、翻转等更具体的编辑操作。","","功能介绍","图片编辑器和擦除工具分别适合啥,图片编辑器有啥用,清除功能有啥用,图片编辑器适合做标记马赛克,擦除适合去除局部画面,对吗,图片编辑和擦除功能有啥不同,图片编辑器干吗用的,擦除干吗用的","image","approved","1","1",""
"KEEP","1120","扩图后背景会自然吗？","扩图会在原图基础上向外扩展画幅，并自动补全新增区域内容，系统会尽量保持与原图风格一致。复杂画面建议多生成几个版本挑选。","","功能介绍","扩图后背景看着自然吗？,扩展后背景会自然吗？,扩图补全的背景自然不？,扩图自动补的背景自然吗？,扩图后的背景自然不自然？","image","approved","1","1",""
"KEEP","1121","向外扩展画幅会自动补背景吗？","扩图会在原图基础上向外扩展画幅，并自动补全新增区域内容，系统会尽量保持与原图风格一致。复杂画面建议多生成几个版本挑选。","","功能介绍","扩图的时候背景会自动补全吗？,向外扩展画布会自动填充背景吗？,向外拉大画面,背景会自动生成吗？,AI扩图会自动补背景吗？,扩展画幅时,新增区域会自动画背景吗？","image","approved","1","1",""
"KEEP","1122","用户问“图片高清和视频超分有什么区别”怎么回复？","图片高清主要提升图片分辨率和细节；视频超分主要提升视频清晰度，可到 1080P、2K 或 4K。两者处理的素材类型不同。","","功能介绍","图片高清和视频超分有啥不同？,高清图片和视频超分辨率区别在哪？,图片高清与视频超分有什么区别？,图片高清和视频超分功能上咋区别？,图片高清和视频超分各自处理啥？","image,video","approved","1","1",""
"KEEP","1123","高清和超分分别处理什么？","图片高清主要提升图片分辨率和细节；视频超分主要提升视频清晰度，可到 1080P、2K 或 4K。两者处理的素材类型不同。","","功能介绍","高清和超分是干啥的？,图片高清和视频超分分别处理什么？,高清和超分都处理啥？,高清和超分的处理对象有啥区别？,高清和超分分别针对什么？","image,video","approved","1","1",""
"KEEP","1124","图片清晰和视频清晰怎么提升？","图片高清主要提升图片分辨率和细节；视频超分主要提升视频清晰度，可到 1080P、2K 或 4K。两者处理的素材类型不同。","","功能介绍","图片和视频清晰度咋提升？,图片高清和视频超分怎么提高？,图片清晰度,视频清晰度咋提高？,图片和视频的清晰度怎么弄好？,图片和视频的清晰咋整？","image,video","approved","1","1",""
"KEEP","1125","用户问“能不能生成中文对白和配音”怎么回复？","文本节点可以生成中文对白。教程中也提到视频合成可自动完成配音、配乐与剪辑，具体配音效果建议在合成后进行检查和调整。","","功能介绍","能否生成中文对白并自动配音？,中文对白和配音功能能实现吗？,能不能搞个中文对白和配音？,生成中文台词和配音咋整？,有中文对白和配音吗？","script,video","approved","1","1",""
"KEEP","1126","短剧对白可以生成吗？","文本节点可以生成中文对白。教程中也提到视频合成可自动完成配音、配乐与剪辑，具体配音效果建议在合成后进行检查和调整。","","功能介绍","短剧对白咋生成啊？,短剧台词可以自动生成吗？,短剧里的对话能做出来不？,能否生成短剧中的对白？,短剧对白怎么生成？","script,video","approved","1","1",""
